"case_id","case","url","firm","case_name","google_url","cordinate","lat","lon","district"
98,"旺曜建設-北明街案 15F","https://www.facebook.com/media/set/?set=a.1078934767600436&type=3","旺曜建設","北明街案 15F","https://bit.ly/4k4Hxid","22°38'36.9\N 120°22'10.2\E · 22.643583, 120.369500",22.6435833333333,120.3695,"鳳山區"
102,"永信建設-勇全路案(仮) 28F","https://www.facebook.com/media/set/?set=a.891817979645450&type=3","永信建設","勇全路案(仮) 28F","https://bit.ly/4gbMPrh","22°40'17.7\N 120°20'46.8\E · 814台灣高雄市仁武區赤山里",22.6715833333333,120.346333333333,"仁武區"
103,"樂基建設-赤吉街案(仮) 10F","https://www.facebook.com/media/set/?set=a.998126065681307&type=3","樂基建設","赤吉街案(仮) 10F","https://bit.ly/3WnUWZt","22°40'22.0\N 120°20'50.1\E · 22.672778, 120.347250",22.6727777777778,120.34725,"仁武區"
108,"慶旺建設-名山六街案(仮) 14F","https://www.facebook.com/media/set/?set=a.933092492184665&type=3","慶旺建設","名山六街案(仮) 14F","https://bit.ly/3NxPoGK","22°41'22.6\N 120°20'53.6\E · 22.689611, 120.348222",22.6896111111111,120.348222222222,"仁武區"
109,"橘系列建設-同和路案(仮) 15F","https://www.facebook.com/media/set/?set=a.998124995681414&type=3","橘系列建設","同和路案(仮) 15F","https://bit.ly/3PEUJ04","22°41'31.6\N 120°20'04.7\E · 22.692111, 120.334639",22.6921111111111,120.334638888889,"仁武區"
111,"龍騰建設-京吉五路案(仮) 15F","https://www.facebook.com/media/set/?set=a.998124172348163&type=3","龍騰建設","京吉五路案(仮) 15F","https://bit.ly/3PMKzud","22°40'53.7\N 120°20'29.3\E · 22.681583, 120.341472",22.6815833333333,120.341472222222,"仁武區"
112,"得邑建設-永愛街案(仮) 15F","https://www.facebook.com/media/set/?set=a.865231802304068&type=3","得邑建設","永愛街案(仮) 15F","https://bit.ly/3zQU6vy","22°40'50.6\N 120°19'49.2\E · 814台灣高雄市仁武區八德西路350巷22號",22.6807222222222,120.330333333333,"仁武區"
114,"豐嶸建設-北屋南街案(仮) 15F","https://www.facebook.com/media/set/?set=a.998123609014886&type=3","豐嶸建設","北屋南街案(仮) 15F","https://bit.ly/4aENBe1","22°40'52.3\N 120°20'05.4\E · 22.681194, 120.334833",22.6811944444444,120.334833333333,"仁武區"
115,"東高建設-永新一街案(仮) 15F","https://www.facebook.com/media/set/?set=a.963501379143776&type=3","東高建設","永新一街案(仮) 15F","https://bit.ly/3ZfJjV7","22°40'57.9\N 120°19'50.7\E · 22.682750, 120.330750",22.68275,120.33075,"仁武區"
117,"三地開發-艾美柏 15F","https://www.facebook.com/media/set/?set=a.1078933394267240&type=3","三地開發","艾美柏 15F","https://bit.ly/3Z0MYqa","22°40'55.1\N 120°19'37.8\E · 22.681972, 120.327167",22.6819722222222,120.327166666667,"仁武區"
118,"京城建設-霞海南三街案(仮) 15F","https://www.facebook.com/media/set/?set=a.998122235681690&type=3","京城建設","霞海南三街案(仮) 15F","https://bit.ly/4hnmGoP","22°40'57.9\N 120°19'29.6\E · 22.682750, 120.324889",22.68275,120.324888888889,"仁武區"
119,"京城建設-霞海路案B(仮) 15F","https://www.facebook.com/media/set/?set=a.998121675681746&type=3","京城建設","霞海路案B(仮) 15F","https://bit.ly/4gZ6o62","22°41'00.8\N 120°19'27.0\E · 22.683556, 120.324167",22.6835555555556,120.324166666667,"仁武區"
120,"京城建設-霞海路案A(仮) 15F","https://www.facebook.com/media/set/?set=a.998120885681825&type=3","京城建設","霞海路案A(仮) 15F","https://bit.ly/4hbSr4w","22°40'59.5\N 120°19'28.5\E · 22.683194, 120.324583",22.6831944444444,120.324583333333,"仁武區"
121,"冠傑建設-霞海路案(仮) 13F","https://www.facebook.com/media/set/?set=a.865238512303397&type=3","冠傑建設","霞海路案(仮) 13F","https://bit.ly/3W3QMol","22°41'05.1\N 120°19'28.6\E · 813台灣高雄市左營區榮總路8巷70",22.68475,120.324611111111,"仁武區"
122,"振美建設-榮總路案(仮) 20F","https://www.facebook.com/media/set/?set=a.865230252304223&type=3","振美建設","榮總路案(仮) 20F","https://bit.ly/3W2oydJ","22°41'04.8\N 120°19'19.4\E · 813台灣高雄市左營區榮總路350號",22.6846666666667,120.322055555556,"左營區"
123,"松益發建設-微笑高鐵 10F","https://www.facebook.com/media/set/?set=a.963520595808521&type=3","松益發建設","微笑高鐵 10F","https://bit.ly/415IGQo","22°41'23.0\N 120°19'12.8\E · 22.689722, 120.320222",22.6897222222222,120.320222222222,"左營區"
124,"崑庭建設-文府路案(仮) 15F","https://www.facebook.com/media/set/?set=a.998119605681953&type=3","崑庭建設","文府路案(仮) 15F","https://bit.ly/4apczxR","22°41'22.8\N 120°18'44.0\E · 22.689667, 120.312222",22.6896666666667,120.312222222222,"左營區"
